Group,Status,Priority,Via,Created at,Updated at,Assigned at,Initially assigned at,Solved at,Resolution time,Satisfaction Score,Reopens,Replies,FRPTIMWBH,FRPTIM,FRSTIMWBH,FRSTIM,FRTIMWBH,RWTIM,RWTIMWBH,MTOC
Reimbursement Claims,Closed,Low,Mail,2023-05-15 16:38:00,2023-06-15 13:41:00,2023-05-15 18:16:00.000000000,2023-05-15 18:16:00.000000000,2023-05-26 12:41:00.000000000,260.0,Offered,0,1,2809.0,15603.0,7683.0,15603.0,7683.0,15603.0,7683.0,Not Fill
Endorsements,Pending,Low,OutBound,2023-05-15 16:39:00,2023-05-25 16:41:00,2023-05-15 16:39:00.000000000,2023-05-15 16:39:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,2,1198.0,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,10444.736515923176,5260.608148739032,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-05-15 16:40:00,2023-06-07 04:45:00,2023-05-15 18:16:00.000000000,2023-05-15 18:16:00.000000000,2023-05-15 19:30:00.000000000,3.0,Offered,0,1,170.0,170.0,170.0,170.0,170.0,170.0,170.0,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-05-15 16:41:00,2023-06-14 18:37:00,2023-05-15 18:17:00.000000000,2023-05-15 18:17:00.000000000,2023-05-25 17:34:00.000000000,241.0,Offered,0,1,154.0,14453.0,7253.0,14453.0,7253.0,14453.0,7253.0,Not Fill
Reimbursement Claims,Closed,Low,OutBound,2023-05-15 16:42:00,2023-06-11 12:36:00,2023-05-15 16:42:00.000000000,2023-05-15 16:42:00.000000000,2023-05-22 11:34:00.000000000,163.0,Offered,0,1,4553.0,9773.0,4553.0,9773.0,4553.0,9772.0,4552.0,Not Fill
Support,Closed,Low,Internal Communication,2023-05-15 16:50:00,2023-06-07 04:45:00,2023-05-15 17:30:00.000000000,2023-05-15 17:30:00.000000000,2023-05-15 18:10:00.000000000,1.0,Offered,0,2,53.0,81.0,81.0,81.0,81.0,81.0,81.0,Not Fill
Support,Closed,Low,Mail,2023-05-15 16:54:00,2023-06-07 13:37:00,2023-05-15 17:30:00.000000000,2023-05-15 17:30:00.000000000,2023-05-18 12:32:00.000000000,68.0,4,0,1,39.0,4058.0,1898.0,4058.0,1898.0,4058.0,1898.0,Not Fill
Reimbursement Claims,Closed,Low,OutBound,2023-05-15 16:54:00,2023-06-07 04:45:00,2023-05-15 16:54:00.000000000,2023-05-15 16:54:00.000000000,2023-05-15 16:54:00.000000000,0.0,Offered,0,0,1852.1139498432601,0.0,0.0,0.0,0.0,0.0,0.0,Not Fill
Support,Closed,Low,Mail,2023-05-15 16:57:00,2023-06-07 04:45:00,2023-05-15 17:30:00.000000000,2023-05-15 17:30:00.000000000,2023-05-16 12:35:00.000000000,20.0,4,0,3,233.0,1178.0,458.0,1178.0,458.0,1178.0,458.0,Is my treatment covered (IMTC)
Support,Hold,Low,Mail,2023-05-15 17:02:00,2023-05-16 09:24:00,2023-05-15 17:30:00.000000000,2023-05-15 17:30:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,1,263.0,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,983.0,263.0,Not Fill
Support,Closed,Low,Mail,2023-05-15 17:03:00,2023-06-07 16:36:00,2023-05-15 17:30:00.000000000,2023-05-15 17:30:00.000000000,2023-05-18 15:49:00.000000000,71.0,Offered,0,3,49.0,4246.0,2086.0,4246.0,2086.0,4245.0,2085.0,Not Fill
Reimbursement Claims,Solved,Low,Mail,2023-05-15 17:05:00,2023-06-07 12:47:00,2023-05-15 18:17:00.000000000,2023-05-15 18:17:00.000000000,2023-06-07 12:47:00.000000000,548.0,Offered,0,4,2800.0,32862.0,16302.0,32862.0,16302.0,32865.0,16124.0,Not Fill
Support,Closed,Low,Internal Communication,2023-05-15 17:10:00,2023-06-07 04:45:00,2023-05-15 17:32:00.000000000,2023-05-15 17:32:00.000000000,2023-05-15 17:58:00.000000000,1.0,Offered,0,3,1.0,48.0,48.0,48.0,48.0,48.0,48.0,Not Fill
Reimbursement Claims,Closed,Low,OutBound,2023-05-15 17:21:00,2023-06-07 04:45:00,2023-05-15 17:21:00.000000000,2023-05-15 17:21:00.000000000,2023-05-15 17:21:00.000000000,0.0,Offered,0,1,2126.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-05-15 17:26:00,2023-05-15 18:16:00,2023-05-15 18:16:00.000000000,2023-05-15 18:16:00.000000000,2023-05-15 18:16:00.000000000,1.0,Offered,0,0,1852.1139498432601,51.0,51.0,51.0,51.0,51.0,51.0,Not Fill
Support,Closed,Low,Internal Communication,2023-05-15 17:28:00,2023-06-07 04:45:00,2023-05-15 17:32:00.000000000,2023-05-15 17:32:00.000000000,2023-05-15 19:09:00.000000000,2.0,Offered,0,2,2.0,102.0,102.0,102.0,102.0,102.0,102.0,Not Fill
Support,Closed,Low,OutBound,2023-05-15 17:39:00,2023-06-07 04:45:00,2023-05-15 17:39:00.000000000,2023-05-15 17:39:00.000000000,2023-05-16 21:48:00.000000000,28.0,4,0,2,236.0,1689.0,921.0,1689.0,921.0,1689.0,920.0,Claims
Reimbursement Claims,Closed,Low,Mail,2023-05-15 17:45:00,2023-05-16 10:02:00,2023-05-15 18:18:00.000000000,2023-05-15 18:18:00.000000000,2023-05-16 10:02:00.000000000,16.0,Offered,0,0,1852.1139498432601,977.0,257.0,977.0,257.0,977.0,257.0,Not Fill
Support,Closed,Low,Mail,2023-05-15 17:58:00,2023-06-07 04:45:00,2023-05-16 08:53:00.000000000,2023-05-16 08:53:00.000000000,2023-05-16 17:41:00.000000000,24.0,4,0,4,194.0,1423.0,703.0,1423.0,703.0,1423.0,704.0,Not Fill
Endorsements,Closed,Low,OutBound,2023-05-15 17:59:00,2023-06-07 04:45:00,2023-05-15 17:59:00.000000000,2023-05-15 17:59:00.000000000,2023-05-15 17:59:00.000000000,0.0,Offered,0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Fill
Support,Closed,Low,Mail,2023-05-15 18:01:00,2023-06-07 04:45:00,2023-05-16 08:53:00.000000000,2023-05-16 08:53:00.000000000,2023-05-16 18:08:00.000000000,24.0,Offered,0,2,221.0,1447.0,727.0,1447.0,727.0,1448.0,728.0,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-05-15 18:02:00,2023-05-15 18:09:00,2023-05-15 18:09:00.000000000,2023-05-15 18:09:00.000000000,2023-05-15 18:09:00.000000000,0.0,Offered,0,0,1852.1139498432601,8.0,8.0,8.0,8.0,8.0,8.0,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-05-15 18:04:00,2023-05-15 18:10:00,2023-05-15 18:10:00.000000000,2023-05-15 18:10:00.000000000,2023-05-15 18:10:00.000000000,0.0,Offered,0,0,1852.1139498432601,6.0,6.0,6.0,6.0,6.0,6.0,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-05-15 18:13:00,2023-06-17 18:36:00,2023-05-15 18:18:00.000000000,2023-05-15 18:18:00.000000000,2023-05-28 18:16:00.000000000,312.0,Offered,0,3,34.0,18723.0,9363.0,18723.0,9363.0,18723.0,9183.0,Not Fill
Reimbursement Claims,Solved,Low,OutBound,2023-05-15 18:28:00,2023-06-15 19:19:00,2023-05-15 18:28:00.000000000,2023-05-15 18:28:00.000000000,2023-06-15 19:19:00.000000000,745.0,Offered,0,4,2533.0,44691.0,22371.0,44691.0,22371.0,44691.0,22191.0,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-05-15 18:31:00,2023-06-07 04:45:00,2023-05-16 09:41:00.000000000,2023-05-16 09:41:00.000000000,2023-05-16 16:55:00.000000000,22.0,Offered,0,1,624.0,1344.0,624.0,1344.0,624.0,1344.0,624.0,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-05-15 18:33:00,2023-06-07 17:39:00,2023-05-16 09:41:00.000000000,2023-05-16 09:41:00.000000000,2023-05-18 17:07:00.000000000,71.0,Offered,0,1,2074.0,4234.0,2074.0,4234.0,2074.0,4234.0,2074.0,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-05-15 18:36:00,2023-05-15 19:44:00,2023-05-15 19:44:00.000000000,2023-05-15 19:44:00.000000000,2023-05-15 19:44:00.000000000,1.0,Offered,0,0,1852.1139498432601,68.0,68.0,68.0,68.0,68.0,68.0,Not Fill
Support,Solved,Urgent,Internal Communication,2023-05-15 18:36:00,2023-05-31 18:42:00,2023-05-31 15:26:00.000000000,2023-05-31 15:26:00.000000000,2023-05-31 18:42:00.000000000,384.0,Offered,0,2,97.0,23045.0,11525.0,23045.0,11525.0,97.0,97.0,Not Fill
Reimbursement Claims,Open,Low,Mail,2023-05-15 18:50:00,2023-06-19 00:06:00,2023-05-16 09:42:00.000000000,2023-05-16 09:42:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,7,1569.0,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,49277.0,24431.0,Not Fill
Support,Closed,Low,Mail,2023-05-15 18:56:00,2023-06-07 04:45:00,2023-05-16 08:53:00.000000000,2023-05-16 08:53:00.000000000,2023-05-17 17:39:00.000000000,47.0,Offered,0,2,138.0,2803.0,1363.0,2803.0,1363.0,2803.0,1363.0,Is my treatment covered (IMTC)
Reimbursement Claims,Closed,Low,Mail,2023-05-15 18:59:00,2023-06-07 04:45:00,2023-05-16 09:44:00.000000000,2023-05-16 09:44:00.000000000,2023-05-16 14:48:00.000000000,20.0,Offered,0,1,470.0,1190.0,470.0,1190.0,470.0,1190.0,470.0,Not Fill
Support,Closed,Low,Mail,2023-05-15 19:04:00,2023-06-07 04:45:00,2023-05-16 08:53:00.000000000,2023-05-16 08:53:00.000000000,2023-05-17 17:55:00.000000000,47.0,4,0,3,137.0,2810.0,1370.0,2810.0,1370.0,2811.0,1371.0,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-05-15 19:20:00,2023-06-12 18:36:00,2023-05-16 09:44:00.000000000,2023-05-16 09:44:00.000000000,2023-05-23 18:25:00.000000000,191.0,Offered,0,1,1147.0,11465.0,5705.0,11465.0,5705.0,11465.0,5705.0,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-05-15 19:20:00,2023-05-16 23:56:00,2023-05-16 09:44:00.000000000,2023-05-16 09:44:00.000000000,2023-05-16 23:56:00.000000000,29.0,Offered,0,0,1852.1139498432601,1716.0,819.0,1716.0,819.0,1716.0,820.0,Not Fill
Support,Closed,Low,Internal Communication,2023-05-15 19:28:00,2023-06-07 04:45:00,2023-05-16 08:47:00.000000000,2023-05-16 08:47:00.000000000,2023-05-16 10:46:00.000000000,15.0,Offered,0,3,164.0,918.0,198.0,918.0,198.0,918.0,197.0,Not Fill
Support,Closed,Low,Mail,2023-05-15 19:33:00,2023-06-07 04:45:00,2023-05-16 08:53:00.000000000,2023-05-16 08:53:00.000000000,2023-05-17 17:50:00.000000000,46.0,Offered,0,2,141.0,2777.0,1337.0,2777.0,1337.0,2777.0,1337.0,Claims
Reimbursement Claims,Closed,Low,Mail,2023-05-15 19:35:00,2023-05-15 19:44:00,2023-05-15 19:44:00.000000000,2023-05-15 19:44:00.000000000,2023-05-15 19:44:00.000000000,0.0,Offered,0,0,1852.1139498432601,10.0,10.0,10.0,10.0,10.0,10.0,Not Fill
Support,Open,Low,Mail,2023-05-15 19:42:00,2023-06-16 15:41:00,2023-06-16 15:41:00.000000000,2023-05-16 08:53:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,1,205.0,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,2352.0,912.0,Not Fill
Endorsements,Solved,Low,OutBound,2023-05-15 19:45:00,2023-06-06 13:28:00,2023-05-15 19:45:00.000000000,2023-05-15 19:45:00.000000000,2023-06-06 13:28:00.000000000,522.0,Offered,0,1,15463.0,31303.0,15463.0,31303.0,15463.0,0.0,0.0,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-05-15 20:06:00,2023-06-08 12:36:00,2023-05-16 09:44:00.000000000,2023-05-16 09:44:00.000000000,2023-05-19 12:23:00.000000000,88.0,Offered,0,1,2418.0,5298.0,2418.0,5298.0,2418.0,5298.0,2418.0,Not Fill
Reimbursement Claims,Solved,Low,Mail,2023-05-15 20:15:00,2023-06-18 20:40:00,2023-05-16 09:44:00.000000000,2023-05-16 09:44:00.000000000,2023-06-18 20:40:00.000000000,816.0,Offered,0,10,1140.0,48985.0,24505.0,48985.0,24505.0,48985.0,24499.0,Not Fill
Reimbursement Claims,Hold,Low,OutBound,2023-05-15 20:37:00,2023-06-15 00:22:00,2023-05-15 20:37:00.000000000,2023-05-15 20:37:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,7,742.0,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,43423.0,21443.0,Not Fill
Endorsements,Pending,Low,OutBound,2023-05-15 20:43:00,2023-05-22 14:38:00,2023-05-15 21:33:00.000000000,2023-05-15 21:33:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,0,1852.1139498432601,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,9715.0,4676.0,Not Fill
Support,Closed,Low,Mail,2023-05-15 20:50:00,2023-06-07 04:45:00,2023-05-16 08:53:00.000000000,2023-05-16 08:53:00.000000000,2023-05-16 10:51:00.000000000,14.0,Offered,0,1,121.0,841.0,121.0,841.0,121.0,841.0,121.0,Claims
Support,Closed,Low,Internal Communication,2023-05-15 21:06:00,2023-06-07 19:39:00,2023-05-16 08:48:00.000000000,2023-05-16 08:48:00.000000000,2023-05-18 18:44:00.000000000,70.0,Offered,0,1,2025.0,4179.0,2025.0,4179.0,2025.0,4179.0,2025.0,Not Fill
Reimbursement Claims,Solved,Low,Mail,2023-05-15 21:14:00,2023-06-06 23:29:00,2023-05-16 09:53:00.000000000,2023-05-16 09:53:00.000000000,2023-06-06 23:29:00.000000000,530.0,Offered,0,9,648.0,31815.0,15840.0,31815.0,15840.0,31816.0,15660.0,Not Fill
Support,Closed,Low,Mail,2023-05-15 21:18:00,2023-06-07 04:45:00,2023-05-16 08:54:00.000000000,2023-05-16 08:54:00.000000000,2023-05-16 09:08:00.000000000,12.0,Offered,0,1,9.0,710.0,9.0,710.0,9.0,710.0,9.0,Claims
Support,Closed,Low,Mail,2023-05-15 22:13:00,2023-06-07 04:45:00,2023-05-16 08:54:00.000000000,2023-05-16 08:54:00.000000000,2023-05-17 20:53:00.000000000,47.0,Offered,0,1,138.0,2800.0,1434.0,2800.0,1434.0,2800.0,1434.0,Manage dependents
Reimbursement Claims,Hold,Low,Mail,2023-05-15 22:31:00,2023-06-14 14:53:00,2023-05-23 10:37:00.000000000,2023-05-16 11:45:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,1,5545.0,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,42742.0,21232.0,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-05-15 22:47:00,2023-06-08 16:35:00,2023-05-16 09:59:00.000000000,2023-05-16 09:59:00.000000000,2023-05-19 16:25:00.000000000,90.0,Offered,0,1,2605.0,5378.0,2605.0,5378.0,2605.0,5378.0,2605.0,Not Fill
Support,Closed,Low,Mail,2023-05-15 22:57:00,2023-06-07 04:45:00,2023-05-16 08:54:00.000000000,2023-05-16 08:54:00.000000000,2023-05-17 20:53:00.000000000,46.0,Offered,0,2,210.0,2756.0,1434.0,2756.0,1434.0,2756.0,1433.0,Claims
Endorsements,Closed,Low,OutBound,2023-05-15 23:17:00,2023-06-07 04:45:00,2023-05-15 23:17:00.000000000,2023-05-15 23:17:00.000000000,2023-05-15 23:17:00.000000000,0.0,Offered,0,0,1852.1139498432601,0.0,0.0,0.0,0.0,0.0,0.0,Not Fill
Endorsements,Closed,Low,OutBound,2023-05-15 23:49:00,2023-06-07 04:45:00,2023-05-15 23:49:00.000000000,2023-05-15 23:49:00.000000000,2023-05-15 23:49:00.000000000,0.0,Offered,0,0,1852.1139498432601,0.0,0.0,0.0,0.0,0.0,0.0,Not Fill
Support,Solved,Low,Mail,2023-05-16 00:14:00,2023-05-31 10:10:00,2023-05-16 08:54:00.000000000,2023-05-16 08:54:00.000000000,2023-05-31 10:10:00.000000000,370.0,Offered,0,5,231.0,22197.0,10871.0,22197.0,10871.0,22197.0,10872.0,Not Fill
Support,Closed,Low,Mail,2023-05-16 00:14:00,2023-06-07 04:45:00,2023-05-16 08:55:00.000000000,2023-05-16 08:55:00.000000000,2023-05-17 12:08:00.000000000,36.0,Offered,0,1,15.0,2154.0,909.0,2154.0,909.0,2154.0,909.0,Not Fill
Endorsements,Closed,Low,OutBound,2023-05-16 01:04:00,2023-06-07 04:44:00,2023-05-16 01:04:00.000000000,2023-05-16 01:04:00.000000000,2023-05-16 01:04:00.000000000,0.0,Offered,0,0,1852.1139498432601,0.0,0.0,0.0,0.0,0.0,0.0,Not Fill
Endorsements,Closed,Low,OutBound,2023-05-16 01:10:00,2023-06-07 04:44:00,2023-05-16 01:10:00.000000000,2023-05-16 01:10:00.000000000,2023-05-16 01:10:00.000000000,0.0,Offered,0,0,1852.1139498432601,0.0,0.0,0.0,0.0,0.0,0.0,Not Fill
Support,Closed,Low,Mail,2023-05-16 06:25:00,2023-06-07 03:39:00,2023-05-16 08:56:00.000000000,2023-05-16 08:56:00.000000000,2023-05-16 09:25:00.000000000,3.0,Offered,0,1,25.0,179.0,25.0,179.0,25.0,180.0,25.0,Is my treatment covered (IMTC)
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-15 00:33:00,2023-05-25 23:34:00.000000000,2023-05-25 23:34:00.000000000,2023-05-25 23:34:00.000000000,233.0,Offered,0,1,7200.0,13954.0,7200.0,13954.0,7200.0,13954.0,7200.0,Not Fill
Endorsements,Open,Low,Mail,2023-05-16 07:00:00,2023-06-08 16:01:00,2023-06-08 16:01:00.000000000,2023-06-08 16:01:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,0,1852.1139498432601,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,33661.0,16981.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-13 18:37:00,2023-05-24 18:14:00.000000000,2023-05-24 18:14:00.000000000,2023-05-24 18:14:00.000000000,203.0,Offered,0,1,6315.0,12194.0,6315.0,12194.0,6315.0,12194.0,6315.0,Not Fill
Endorsements,Hold,Low,Mail,2023-05-16 07:00:00,2023-05-16 19:18:00,2023-05-16 19:18:00.000000000,2023-05-16 19:18:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,1,619.0,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,738.0,619.0,Not Fill
Endorsements,Pending,Low,Mail,2023-05-16 07:00:00,2023-06-07 13:09:00,2023-06-07 12:25:00.000000000,2023-06-07 12:25:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,1,16090.0,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,32006.0,16046.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-18 21:35:00,2023-05-29 21:27:00.000000000,2023-05-29 21:27:00.000000000,2023-05-29 21:27:00.000000000,326.0,Offered,0,1,10080.0,19587.0,10080.0,19587.0,10080.0,19587.0,10080.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-07 11:34:00,2023-05-18 11:20:00.000000000,2023-05-18 11:20:00.000000000,2023-05-18 11:20:00.000000000,52.0,Offered,0,1,1580.0,3140.0,1580.0,3140.0,1580.0,3140.0,1580.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-07 13:37:00,2023-05-18 12:43:00.000000000,2023-05-18 12:43:00.000000000,2023-05-18 12:43:00.000000000,54.0,Offered,0,2,1664.0,3223.0,1664.0,3223.0,1664.0,3223.0,1664.0,Not Fill
Endorsements,Solved,Low,Mail,2023-05-16 07:00:00,2023-06-08 12:21:00,2023-06-08 12:21:00.000000000,2023-06-08 12:21:00.000000000,2023-06-08 12:21:00.000000000,557.0,Offered,0,0,1852.1139498432601,33441.0,16761.0,33441.0,16761.0,33441.0,16761.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-11 16:36:00,2023-05-22 16:18:00.000000000,2023-05-22 16:18:00.000000000,2023-05-22 16:18:00.000000000,153.0,Offered,0,1,4758.0,9198.0,4758.0,9198.0,4758.0,9198.0,4758.0,Not Fill
Endorsements,Solved,Low,Mail,2023-05-16 07:00:00,2023-06-08 16:00:00,2023-06-08 16:00:00.000000000,2023-06-08 16:00:00.000000000,2023-06-08 16:00:00.000000000,561.0,Offered,0,0,1852.1139498432601,33660.0,16980.0,33660.0,16980.0,33660.0,16980.0,Not Fill
Endorsements,Solved,Low,Mail,2023-05-16 07:00:00,2023-06-14 11:19:00,2023-06-14 11:19:00.000000000,2023-06-14 11:19:00.000000000,2023-06-14 11:19:00.000000000,700.0,Offered,0,0,1852.1139498432601,42019.0,21019.0,42019.0,21019.0,42019.0,21019.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-07 16:16:00,2023-06-07 16:16:00.000000000,2023-06-07 16:16:00.000000000,2023-06-07 16:16:00.000000000,537.0,Offered,0,0,1852.1139498432601,32236.0,16276.0,32236.0,16276.0,32236.0,16276.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-14 12:41:00,2023-06-08 15:59:00.000000000,2023-06-08 15:59:00.000000000,2023-06-14 12:41:00.000000000,702.0,Offered,0,0,1852.1139498432601,42101.0,21101.0,42101.0,21101.0,42100.0,21101.0,Not Fill
Endorsements,Open,Low,Mail,2023-05-16 07:00:00,2023-06-07 13:38:00,2023-06-07 13:38:00.000000000,2023-06-07 13:38:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,0,1852.1139498432601,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,32078.0,16118.0,Not Fill
Endorsements,Solved,Low,Mail,2023-05-16 07:00:00,2023-06-14 14:29:00,2023-06-14 14:29:00.000000000,2023-06-14 14:29:00.000000000,2023-06-14 14:29:00.000000000,704.0,Offered,0,0,1852.1139498432601,42210.0,21210.0,42210.0,21210.0,42210.0,21210.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-05-18 11:11:00,2023-05-18 10:56:00.000000000,2023-05-18 10:56:00.000000000,2023-05-18 11:11:00.000000000,52.0,Offered,0,0,1852.1139498432601,3131.0,1571.0,3131.0,1571.0,3131.0,1571.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-07 03:39:00,2023-05-16 13:36:00.000000000,2023-05-16 13:36:00.000000000,2023-05-16 13:36:00.000000000,7.0,Offered,0,1,276.0,396.0,276.0,396.0,276.0,396.0,276.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-05-23 10:17:00,2023-05-23 10:17:00.000000000,2023-05-23 10:17:00.000000000,2023-05-23 10:17:00.000000000,171.0,Offered,0,0,1852.1139498432601,10277.0,5117.0,10277.0,5117.0,10277.0,5117.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-07 16:36:00,2023-05-16 11:11:00.000000000,2023-05-16 11:11:00.000000000,2023-05-18 16:13:00.000000000,57.0,Offered,0,3,131.0,3433.0,1873.0,3433.0,1873.0,1661.0,821.0,Not Fill
Endorsements,Solved,Low,Mail,2023-05-16 07:00:00,2023-06-01 18:24:00,2023-05-22 11:53:00.000000000,2023-05-22 11:53:00.000000000,2023-06-01 18:24:00.000000000,395.0,Offered,0,3,4494.0,23724.0,12084.0,23724.0,12084.0,8933.0,4494.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-05-19 15:45:00,2023-05-19 15:45:00.000000000,2023-05-19 15:45:00.000000000,2023-05-19 15:45:00.000000000,81.0,Offered,0,0,1852.1139498432601,4845.0,2565.0,4845.0,2565.0,4845.0,2565.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-10 22:34:00,2023-05-21 21:45:00.000000000,2023-05-21 21:45:00.000000000,2023-05-21 21:45:00.000000000,135.0,Offered,0,1,4140.0,8085.0,4140.0,8085.0,4140.0,8085.0,4140.0,Not Fill
Endorsements,Solved,Low,Mail,2023-05-16 07:00:00,2023-06-14 16:14:00,2023-05-16 10:40:00.000000000,2023-05-16 10:40:00.000000000,2023-06-14 16:14:00.000000000,705.0,Offered,0,5,100.0,42314.0,21315.0,42314.0,21315.0,220.0,100.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-11 10:32:00,2023-05-18 15:46:00.000000000,2023-05-18 15:46:00.000000000,2023-05-22 10:12:00.000000000,147.0,Offered,0,3,1847.0,8832.0,4213.0,8832.0,4213.0,3406.0,1847.0,Not Fill
Endorsements,Open,Low,Mail,2023-05-16 07:00:00,2023-06-08 15:36:00,2023-06-08 15:36:00.000000000,2023-06-08 15:36:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,0,1852.1139498432601,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,33636.0,16956.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-09 13:04:00,2023-06-09 13:04:00.000000000,2023-06-09 13:04:00.000000000,2023-06-09 13:04:00.000000000,582.0,Offered,0,0,1852.1139498432601,34924.0,17524.0,34924.0,17524.0,34924.0,17524.0,Not Fill
Endorsements,Solved,Low,Mail,2023-05-16 07:00:00,2023-06-07 15:14:00,2023-05-16 14:15:00.000000000,2023-05-16 14:15:00.000000000,2023-06-07 15:14:00.000000000,536.0,Offered,0,2,316.0,32174.0,16215.0,32174.0,16215.0,435.0,316.0,Not Fill
Endorsements,Solved,Low,Mail,2023-05-16 07:00:00,2023-06-06 12:27:00,2023-06-06 12:27:00.000000000,2023-06-06 12:27:00.000000000,2023-06-06 12:27:00.000000000,509.0,Offered,0,1,15328.0,30567.0,15328.0,30567.0,15328.0,30567.0,15328.0,Not Fill
Endorsements,Solved,Low,Mail,2023-05-16 07:00:00,2023-06-14 14:30:00,2023-06-14 14:30:00.000000000,2023-06-14 14:30:00.000000000,2023-06-14 14:30:00.000000000,704.0,Offered,0,0,1852.1139498432601,42210.0,21210.0,42210.0,21210.0,42210.0,21210.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-08 10:33:00,2023-05-19 10:14:00.000000000,2023-05-19 10:14:00.000000000,2023-05-19 10:14:00.000000000,75.0,Offered,0,1,2235.0,4514.0,2235.0,4514.0,2235.0,4514.0,2235.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-07 10:59:00,2023-06-07 10:59:00.000000000,2023-06-07 10:59:00.000000000,2023-06-07 10:59:00.000000000,532.0,Offered,0,0,1852.1139498432601,31919.0,15959.0,31919.0,15959.0,31919.0,15959.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-05-22 08:57:00,2023-05-22 08:57:00.000000000,2023-05-22 08:57:00.000000000,2023-05-22 08:57:00.000000000,146.0,Offered,0,0,1852.1139498432601,8757.0,4140.0,8757.0,4140.0,8757.0,4140.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-11 21:37:00,2023-05-22 20:39:00.000000000,2023-05-22 20:39:00.000000000,2023-05-22 20:39:00.000000000,158.0,Offered,0,1,5019.0,9459.0,5019.0,9459.0,5019.0,9459.0,5019.0,Not Fill
